event_id,state,state_fips,cz_fips,cz_name,begin_location,event_type,cz_type,begin_day,begin_month,begin_year,end_day,end_year,end_month,event_type_coarse,date,gsb95_ndvi,gsb19_ndvi,gsb_95_00_ndvi,jb95_ndvi,jb19_ndvi,jb_95_00_ndvi,sob95_ndvi,sob19_ndvi,sob_95_00_ndvi,day,monthly_msl
656314,NEW YORK,36,103,SUFFOLK,NEW SUFFOLK,Flash Flood,C,20,8,2016,20,2016,8,Flood,2016-08-28,NA,NA,NA,0.245,0.542,0.185,NA,NA,NA,28,0.04
656316,NEW YORK,36,103,SUFFOLK,EAST HUNTINGTON,Flash Flood,C,20,8,2016,20,2016,8,Flood,2016-08-05,0.216,0.489,0.181,-0.435,0.617,-0.472,0.415,0.403,-0.265,5,0.04
656316,NEW YORK,36,103,SUFFOLK,EAST HUNTINGTON,Flash Flood,C,20,8,2016,20,2016,8,Flood,2016-08-21,0.182,0.464,0.152,-0.654,0.537,-0.545,0.099,0.342,-0.216,21,0.04
656316,NEW YORK,36,103,SUFFOLK,EAST HUNTINGTON,Flash Flood,C,20,8,2016,20,2016,8,Flood,2016-08-12,NA,NA,NA,0.256,0.622,-0.335,NA,NA,NA,12,0.04
656316,NEW YORK,36,103,SUFFOLK,EAST HUNTINGTON,Flash Flood,C,20,8,2016,20,2016,8,Flood,2016-08-28,NA,NA,NA,0.245,0.542,0.185,NA,NA,NA,28,0.04
656317,NEW YORK,36,103,SUFFOLK,NORTHVILLE,Flash Flood,C,20,8,2016,20,2016,8,Flood,2016-08-05,0.216,0.489,0.181,-0.435,0.617,-0.472,0.415,0.403,-0.265,5,0.04
656317,NEW YORK,36,103,SUFFOLK,NORTHVILLE,Flash Flood,C,20,8,2016,20,2016,8,Flood,2016-08-21,0.182,0.464,0.152,-0.654,0.537,-0.545,0.099,0.342,-0.216,21,0.04
656317,NEW YORK,36,103,SUFFOLK,NORTHVILLE,Flash Flood,C,20,8,2016,20,2016,8,Flood,2016-08-12,NA,NA,NA,0.256,0.622,-0.335,NA,NA,NA,12,0.04
656317,NEW YORK,36,103,SUFFOLK,NORTHVILLE,Flash Flood,C,20,8,2016,20,2016,8,Flood,2016-08-28,NA,NA,NA,0.245,0.542,0.185,NA,NA,NA,28,0.04
656318,NEW YORK,36,103,SUFFOLK,MIDDLEVILLE,Flash Flood,C,20,8,2016,20,2016,8,Flood,2016-08-05,0.216,0.489,0.181,-0.435,0.617,-0.472,0.415,0.403,-0.265,5,0.04
656318,NEW YORK,36,103,SUFFOLK,MIDDLEVILLE,Flash Flood,C,20,8,2016,20,2016,8,Flood,2016-08-21,0.182,0.464,0.152,-0.654,0.537,-0.545,0.099,0.342,-0.216,21,0.04
656318,NEW YORK,36,103,SUFFOLK,MIDDLEVILLE,Flash Flood,C,20,8,2016,20,2016,8,Flood,2016-08-12,NA,NA,NA,0.256,0.622,-0.335,NA,NA,NA,12,0.04
656318,NEW YORK,36,103,SUFFOLK,MIDDLEVILLE,Flash Flood,C,20,8,2016,20,2016,8,Flood,2016-08-28,NA,NA,NA,0.245,0.542,0.185,NA,NA,NA,28,0.04
656329,NEW YORK,36,103,SUFFOLK,HALESITE,Flash Flood,C,20,8,2016,20,2016,8,Flood,2016-08-05,0.216,0.489,0.181,-0.435,0.617,-0.472,0.415,0.403,-0.265,5,0.04
656329,NEW YORK,36,103,SUFFOLK,HALESITE,Flash Flood,C,20,8,2016,20,2016,8,Flood,2016-08-21,0.182,0.464,0.152,-0.654,0.537,-0.545,0.099,0.342,-0.216,21,0.04
656329,NEW YORK,36,103,SUFFOLK,HALESITE,Flash Flood,C,20,8,2016,20,2016,8,Flood,2016-08-12,NA,NA,NA,0.256,0.622,-0.335,NA,NA,NA,12,0.04
656329,NEW YORK,36,103,SUFFOLK,HALESITE,Flash Flood,C,20,8,2016,20,2016,8,Flood,2016-08-28,NA,NA,NA,0.245,0.542,0.185,NA,NA,NA,28,0.04
656333,NEW YORK,36,103,SUFFOLK,KINGS PARK,Flash Flood,C,20,8,2016,20,2016,8,Flood,2016-08-05,0.216,0.489,0.181,-0.435,0.617,-0.472,0.415,0.403,-0.265,5,0.04
656333,NEW YORK,36,103,SUFFOLK,KINGS PARK,Flash Flood,C,20,8,2016,20,2016,8,Flood,2016-08-21,0.182,0.464,0.152,-0.654,0.537,-0.545,0.099,0.342,-0.216,21,0.04
656333,NEW YORK,36,103,SUFFOLK,KINGS PARK,Flash Flood,C,20,8,2016,20,2016,8,Flood,2016-08-12,NA,NA,NA,0.256,0.622,-0.335,NA,NA,NA,12,0.04
656333,NEW YORK,36,103,SUFFOLK,KINGS PARK,Flash Flood,C,20,8,2016,20,2016,8,Flood,2016-08-28,NA,NA,NA,0.245,0.542,0.185,NA,NA,NA,28,0.04
658123,NEW YORK,36,59,NASSAU,GLEN COVE,Thunderstorm Wind,C,12,8,2016,12,2016,8,Thunderstorm,2016-08-05,0.216,0.489,0.181,-0.435,0.617,-0.472,0.415,0.403,-0.265,5,0.04
658123,NEW YORK,36,59,NASSAU,GLEN COVE,Thunderstorm Wind,C,12,8,2016,12,2016,8,Thunderstorm,2016-08-21,0.182,0.464,0.152,-0.654,0.537,-0.545,0.099,0.342,-0.216,21,0.04
658123,NEW YORK,36,59,NASSAU,GLEN COVE,Thunderstorm Wind,C,12,8,2016,12,2016,8,Thunderstorm,2016-08-12,NA,NA,NA,0.256,0.622,-0.335,NA,NA,NA,12,0.04
658123,NEW YORK,36,59,NASSAU,GLEN COVE,Thunderstorm Wind,C,12,8,2016,12,2016,8,Thunderstorm,2016-08-28,NA,NA,NA,0.245,0.542,0.185,NA,NA,NA,28,0.04
656337,NEW YORK,36,103,SUFFOLK,HALESITE,Flash Flood,C,20,8,2016,20,2016,8,Flood,2016-08-05,0.216,0.489,0.181,-0.435,0.617,-0.472,0.415,0.403,-0.265,5,0.04
656337,NEW YORK,36,103,SUFFOLK,HALESITE,Flash Flood,C,20,8,2016,20,2016,8,Flood,2016-08-21,0.182,0.464,0.152,-0.654,0.537,-0.545,0.099,0.342,-0.216,21,0.04
656337,NEW YORK,36,103,SUFFOLK,HALESITE,Flash Flood,C,20,8,2016,20,2016,8,Flood,2016-08-12,NA,NA,NA,0.256,0.622,-0.335,NA,NA,NA,12,0.04
656337,NEW YORK,36,103,SUFFOLK,HALESITE,Flash Flood,C,20,8,2016,20,2016,8,Flood,2016-08-28,NA,NA,NA,0.245,0.542,0.185,NA,NA,NA,28,0.04
656339,NEW YORK,36,103,SUFFOLK,WEST HUNTINGTON,Flash Flood,C,20,8,2016,20,2016,8,Flood,2016-08-05,0.216,0.489,0.181,-0.435,0.617,-0.472,0.415,0.403,-0.265,5,0.04
656339,NEW YORK,36,103,SUFFOLK,WEST HUNTINGTON,Flash Flood,C,20,8,2016,20,2016,8,Flood,2016-08-21,0.182,0.464,0.152,-0.654,0.537,-0.545,0.099,0.342,-0.216,21,0.04
656339,NEW YORK,36,103,SUFFOLK,WEST HUNTINGTON,Flash Flood,C,20,8,2016,20,2016,8,Flood,2016-08-12,NA,NA,NA,0.256,0.622,-0.335,NA,NA,NA,12,0.04
656339,NEW YORK,36,103,SUFFOLK,WEST HUNTINGTON,Flash Flood,C,20,8,2016,20,2016,8,Flood,2016-08-28,NA,NA,NA,0.245,0.542,0.185,NA,NA,NA,28,0.04
656341,NEW YORK,36,103,SUFFOLK,HALESITE,Flash Flood,C,20,8,2016,20,2016,8,Flood,2016-08-05,0.216,0.489,0.181,-0.435,0.617,-0.472,0.415,0.403,-0.265,5,0.04
656341,NEW YORK,36,103,SUFFOLK,HALESITE,Flash Flood,C,20,8,2016,20,2016,8,Flood,2016-08-21,0.182,0.464,0.152,-0.654,0.537,-0.545,0.099,0.342,-0.216,21,0.04
656341,NEW YORK,36,103,SUFFOLK,HALESITE,Flash Flood,C,20,8,2016,20,2016,8,Flood,2016-08-12,NA,NA,NA,0.256,0.622,-0.335,NA,NA,NA,12,0.04
656341,NEW YORK,36,103,SUFFOLK,HALESITE,Flash Flood,C,20,8,2016,20,2016,8,Flood,2016-08-28,NA,NA,NA,0.245,0.542,0.185,NA,NA,NA,28,0.04
658117,NEW YORK,36,59,NASSAU,OYSTER BAY COVE,Thunderstorm Wind,C,12,8,2016,12,2016,8,Thunderstorm,2016-08-05,0.216,0.489,0.181,-0.435,0.617,-0.472,0.415,0.403,-0.265,5,0.04
658117,NEW YORK,36,59,NASSAU,OYSTER BAY COVE,Thunderstorm Wind,C,12,8,2016,12,2016,8,Thunderstorm,2016-08-21,0.182,0.464,0.152,-0.654,0.537,-0.545,0.099,0.342,-0.216,21,0.04
658117,NEW YORK,36,59,NASSAU,OYSTER BAY COVE,Thunderstorm Wind,C,12,8,2016,12,2016,8,Thunderstorm,2016-08-12,NA,NA,NA,0.256,0.622,-0.335,NA,NA,NA,12,0.04
658117,NEW YORK,36,59,NASSAU,OYSTER BAY COVE,Thunderstorm Wind,C,12,8,2016,12,2016,8,Thunderstorm,2016-08-28,NA,NA,NA,0.245,0.542,0.185,NA,NA,NA,28,0.04
658120,NEW YORK,36,103,SUFFOLK,LLOYD HARBOR,Thunderstorm Wind,C,12,8,2016,12,2016,8,Thunderstorm,2016-08-05,0.216,0.489,0.181,-0.435,0.617,-0.472,0.415,0.403,-0.265,5,0.04
658120,NEW YORK,36,103,SUFFOLK,LLOYD HARBOR,Thunderstorm Wind,C,12,8,2016,12,2016,8,Thunderstorm,2016-08-21,0.182,0.464,0.152,-0.654,0.537,-0.545,0.099,0.342,-0.216,21,0.04
658120,NEW YORK,36,103,SUFFOLK,LLOYD HARBOR,Thunderstorm Wind,C,12,8,2016,12,2016,8,Thunderstorm,2016-08-12,NA,NA,NA,0.256,0.622,-0.335,NA,NA,NA,12,0.04
658120,NEW YORK,36,103,SUFFOLK,LLOYD HARBOR,Thunderstorm Wind,C,12,8,2016,12,2016,8,Thunderstorm,2016-08-28,NA,NA,NA,0.245,0.542,0.185,NA,NA,NA,28,0.04
658133,NEW YORK,36,59,NASSAU,ROSLYN ESTATES,Thunderstorm Wind,C,11,8,2016,11,2016,8,Thunderstorm,2016-08-05,0.216,0.489,0.181,-0.435,0.617,-0.472,0.415,0.403,-0.265,5,0.04
658133,NEW YORK,36,59,NASSAU,ROSLYN ESTATES,Thunderstorm Wind,C,11,8,2016,11,2016,8,Thunderstorm,2016-08-21,0.182,0.464,0.152,-0.654,0.537,-0.545,0.099,0.342,-0.216,21,0.04
658133,NEW YORK,36,59,NASSAU,ROSLYN ESTATES,Thunderstorm Wind,C,11,8,2016,11,2016,8,Thunderstorm,2016-08-12,NA,NA,NA,0.256,0.622,-0.335,NA,NA,NA,12,0.04
658133,NEW YORK,36,59,NASSAU,ROSLYN ESTATES,Thunderstorm Wind,C,11,8,2016,11,2016,8,Thunderstorm,2016-08-28,NA,NA,NA,0.245,0.542,0.185,NA,NA,NA,28,0.04
658134,NEW YORK,36,59,NASSAU,LAUREL HOLLOW,Thunderstorm Wind,C,11,8,2016,11,2016,8,Thunderstorm,2016-08-05,0.216,0.489,0.181,-0.435,0.617,-0.472,0.415,0.403,-0.265,5,0.04
658134,NEW YORK,36,59,NASSAU,LAUREL HOLLOW,Thunderstorm Wind,C,11,8,2016,11,2016,8,Thunderstorm,2016-08-21,0.182,0.464,0.152,-0.654,0.537,-0.545,0.099,0.342,-0.216,21,0.04
658134,NEW YORK,36,59,NASSAU,LAUREL HOLLOW,Thunderstorm Wind,C,11,8,2016,11,2016,8,Thunderstorm,2016-08-12,NA,NA,NA,0.256,0.622,-0.335,NA,NA,NA,12,0.04
658134,NEW YORK,36,59,NASSAU,LAUREL HOLLOW,Thunderstorm Wind,C,11,8,2016,11,2016,8,Thunderstorm,2016-08-28,NA,NA,NA,0.245,0.542,0.185,NA,NA,NA,28,0.04
717856,NEW YORK,36,81,QUEENS,RICHMOND HILL,Flash Flood,C,4,8,2017,4,2017,8,Flood,2017-08-08,0.017,0.01,0.012,0.008,0.067,0.019,0.006,0.006,0.038,8,0.096
717856,NEW YORK,36,81,QUEENS,RICHMOND HILL,Flash Flood,C,4,8,2017,4,2017,8,Flood,2017-08-24,0.117,0.483,0.108,-0.272,0.453,-0.354,0.28,0.48,-0.232,24,0.096
717856,NEW YORK,36,81,QUEENS,RICHMOND HILL,Flash Flood,C,4,8,2017,4,2017,8,Flood,2017-08-31,NA,NA,NA,0.302,0.51,-0.282,NA,NA,NA,31,0.096
719546,NEW YORK,36,103,SUFFOLK,WEST HILLS,Flash Flood,C,18,8,2017,18,2017,8,Flood,2017-08-08,0.017,0.01,0.012,0.008,0.067,0.019,0.006,0.006,0.038,8,0.096
719546,NEW YORK,36,103,SUFFOLK,WEST HILLS,Flash Flood,C,18,8,2017,18,2017,8,Flood,2017-08-24,0.117,0.483,0.108,-0.272,0.453,-0.354,0.28,0.48,-0.232,24,0.096
719546,NEW YORK,36,103,SUFFOLK,WEST HILLS,Flash Flood,C,18,8,2017,18,2017,8,Flood,2017-08-31,NA,NA,NA,0.302,0.51,-0.282,NA,NA,NA,31,0.096
719551,NEW YORK,36,103,SUFFOLK,NORTHPORT,Flash Flood,C,18,8,2017,18,2017,8,Flood,2017-08-08,0.017,0.01,0.012,0.008,0.067,0.019,0.006,0.006,0.038,8,0.096
719551,NEW YORK,36,103,SUFFOLK,NORTHPORT,Flash Flood,C,18,8,2017,18,2017,8,Flood,2017-08-24,0.117,0.483,0.108,-0.272,0.453,-0.354,0.28,0.48,-0.232,24,0.096
719551,NEW YORK,36,103,SUFFOLK,NORTHPORT,Flash Flood,C,18,8,2017,18,2017,8,Flood,2017-08-31,NA,NA,NA,0.302,0.51,-0.282,NA,NA,NA,31,0.096
719552,NEW YORK,36,103,SUFFOLK,WADING RIVER,Flash Flood,C,18,8,2017,18,2017,8,Flood,2017-08-08,0.017,0.01,0.012,0.008,0.067,0.019,0.006,0.006,0.038,8,0.096
719552,NEW YORK,36,103,SUFFOLK,WADING RIVER,Flash Flood,C,18,8,2017,18,2017,8,Flood,2017-08-24,0.117,0.483,0.108,-0.272,0.453,-0.354,0.28,0.48,-0.232,24,0.096
719552,NEW YORK,36,103,SUFFOLK,WADING RIVER,Flash Flood,C,18,8,2017,18,2017,8,Flood,2017-08-31,NA,NA,NA,0.302,0.51,-0.282,NA,NA,NA,31,0.096
719544,NEW YORK,36,59,NASSAU,KENSINGTON,Flash Flood,C,18,8,2017,18,2017,8,Flood,2017-08-08,0.017,0.01,0.012,0.008,0.067,0.019,0.006,0.006,0.038,8,0.096
719544,NEW YORK,36,59,NASSAU,KENSINGTON,Flash Flood,C,18,8,2017,18,2017,8,Flood,2017-08-24,0.117,0.483,0.108,-0.272,0.453,-0.354,0.28,0.48,-0.232,24,0.096
719544,NEW YORK,36,59,NASSAU,KENSINGTON,Flash Flood,C,18,8,2017,18,2017,8,Flood,2017-08-31,NA,NA,NA,0.302,0.51,-0.282,NA,NA,NA,31,0.096
719553,NEW YORK,36,103,SUFFOLK,LAUREL,Flash Flood,C,18,8,2017,18,2017,8,Flood,2017-08-08,0.017,0.01,0.012,0.008,0.067,0.019,0.006,0.006,0.038,8,0.096
719553,NEW YORK,36,103,SUFFOLK,LAUREL,Flash Flood,C,18,8,2017,18,2017,8,Flood,2017-08-24,0.117,0.483,0.108,-0.272,0.453,-0.354,0.28,0.48,-0.232,24,0.096
719553,NEW YORK,36,103,SUFFOLK,LAUREL,Flash Flood,C,18,8,2017,18,2017,8,Flood,2017-08-31,NA,NA,NA,0.302,0.51,-0.282,NA,NA,NA,31,0.096
719545,NEW YORK,36,103,SUFFOLK,HALESITE,Flash Flood,C,18,8,2017,18,2017,8,Flood,2017-08-08,0.017,0.01,0.012,0.008,0.067,0.019,0.006,0.006,0.038,8,0.096
719545,NEW YORK,36,103,SUFFOLK,HALESITE,Flash Flood,C,18,8,2017,18,2017,8,Flood,2017-08-24,0.117,0.483,0.108,-0.272,0.453,-0.354,0.28,0.48,-0.232,24,0.096
719545,NEW YORK,36,103,SUFFOLK,HALESITE,Flash Flood,C,18,8,2017,18,2017,8,Flood,2017-08-31,NA,NA,NA,0.302,0.51,-0.282,NA,NA,NA,31,0.096
719547,NEW YORK,36,59,NASSAU,FARMINGDALE,Flash Flood,C,18,8,2017,18,2017,8,Flood,2017-08-08,0.017,0.01,0.012,0.008,0.067,0.019,0.006,0.006,0.038,8,0.096
719547,NEW YORK,36,59,NASSAU,FARMINGDALE,Flash Flood,C,18,8,2017,18,2017,8,Flood,2017-08-24,0.117,0.483,0.108,-0.272,0.453,-0.354,0.28,0.48,-0.232,24,0.096
719547,NEW YORK,36,59,NASSAU,FARMINGDALE,Flash Flood,C,18,8,2017,18,2017,8,Flood,2017-08-31,NA,NA,NA,0.302,0.51,-0.282,NA,NA,NA,31,0.096
781581,NEW YORK,36,103,SUFFOLK,SAN REMO,Lightning,C,18,8,2018,18,2018,8,Thunderstorm,2018-08-11,0.008,0.017,0.025,0.024,0.007,0.009,0.041,0.198,0.083,11,0.136
781581,NEW YORK,36,103,SUFFOLK,SAN REMO,Lightning,C,18,8,2018,18,2018,8,Thunderstorm,2018-08-27,0.146,0.434,0.203,-0.001,0.164,0.027,0.337,0.315,0.026,27,0.136
781581,NEW YORK,36,103,SUFFOLK,SAN REMO,Lightning,C,18,8,2018,18,2018,8,Thunderstorm,2018-08-02,NA,NA,NA,-0.198,0.564,-0.123,NA,NA,NA,2,0.136
781581,NEW YORK,36,103,SUFFOLK,SAN REMO,Lightning,C,18,8,2018,18,2018,8,Thunderstorm,2018-08-18,NA,NA,NA,-0.254,0.556,0.006,NA,NA,NA,18,0.136
779531,NEW YORK,36,81,QUEENS,CORONA,Flash Flood,C,7,8,2018,7,2018,8,Flood,2018-08-11,0.008,0.017,0.025,0.024,0.007,0.009,0.041,0.198,0.083,11,0.136
779531,NEW YORK,36,81,QUEENS,CORONA,Flash Flood,C,7,8,2018,7,2018,8,Flood,2018-08-27,0.146,0.434,0.203,-0.001,0.164,0.027,0.337,0.315,0.026,27,0.136
779531,NEW YORK,36,81,QUEENS,CORONA,Flash Flood,C,7,8,2018,7,2018,8,Flood,2018-08-02,NA,NA,NA,-0.198,0.564,-0.123,NA,NA,NA,2,0.136
779531,NEW YORK,36,81,QUEENS,CORONA,Flash Flood,C,7,8,2018,7,2018,8,Flood,2018-08-18,NA,NA,NA,-0.254,0.556,0.006,NA,NA,NA,18,0.136
779534,NEW YORK,36,103,SUFFOLK,BABYLON,Flash Flood,C,7,8,2018,7,2018,8,Flood,2018-08-11,0.008,0.017,0.025,0.024,0.007,0.009,0.041,0.198,0.083,11,0.136
779534,NEW YORK,36,103,SUFFOLK,BABYLON,Flash Flood,C,7,8,2018,7,2018,8,Flood,2018-08-27,0.146,0.434,0.203,-0.001,0.164,0.027,0.337,0.315,0.026,27,0.136
779534,NEW YORK,36,103,SUFFOLK,BABYLON,Flash Flood,C,7,8,2018,7,2018,8,Flood,2018-08-02,NA,NA,NA,-0.198,0.564,-0.123,NA,NA,NA,2,0.136
779534,NEW YORK,36,103,SUFFOLK,BABYLON,Flash Flood,C,7,8,2018,7,2018,8,Flood,2018-08-18,NA,NA,NA,-0.254,0.556,0.006,NA,NA,NA,18,0.136
781375,NEW YORK,36,81,QUEENS,COLLEGE PT,Thunderstorm Wind,C,2,8,2018,2,2018,8,Thunderstorm,2018-08-11,0.008,0.017,0.025,0.024,0.007,0.009,0.041,0.198,0.083,11,0.136
781375,NEW YORK,36,81,QUEENS,COLLEGE PT,Thunderstorm Wind,C,2,8,2018,2,2018,8,Thunderstorm,2018-08-27,0.146,0.434,0.203,-0.001,0.164,0.027,0.337,0.315,0.026,27,0.136
781375,NEW YORK,36,81,QUEENS,COLLEGE PT,Thunderstorm Wind,C,2,8,2018,2,2018,8,Thunderstorm,2018-08-02,NA,NA,NA,-0.198,0.564,-0.123,NA,NA,NA,2,0.136
781375,NEW YORK,36,81,QUEENS,COLLEGE PT,Thunderstorm Wind,C,2,8,2018,2,2018,8,Thunderstorm,2018-08-18,NA,NA,NA,-0.254,0.556,0.006,NA,NA,NA,18,0.136
779610,NEW YORK,36,81,QUEENS,BROAD CHANNEL,Flash Flood,C,11,8,2018,11,2018,8,Flood,2018-08-11,0.008,0.017,0.025,0.024,0.007,0.009,0.041,0.198,0.083,11,0.136
779610,NEW YORK,36,81,QUEENS,BROAD CHANNEL,Flash Flood,C,11,8,2018,11,2018,8,Flood,2018-08-27,0.146,0.434,0.203,-0.001,0.164,0.027,0.337,0.315,0.026,27,0.136
779610,NEW YORK,36,81,QUEENS,BROAD CHANNEL,Flash Flood,C,11,8,2018,11,2018,8,Flood,2018-08-02,NA,NA,NA,-0.198,0.564,-0.123,NA,NA,NA,2,0.136
779610,NEW YORK,36,81,QUEENS,BROAD CHANNEL,Flash Flood,C,11,8,2018,11,2018,8,Flood,2018-08-18,NA,NA,NA,-0.254,0.556,0.006,NA,NA,NA,18,0.136
779619,NEW YORK,36,81,QUEENS,BROADWAY,Flash Flood,C,11,8,2018,11,2018,8,Flood,2018-08-11,0.008,0.017,0.025,0.024,0.007,0.009,0.041,0.198,0.083,11,0.136
779619,NEW YORK,36,81,QUEENS,BROADWAY,Flash Flood,C,11,8,2018,11,2018,8,Flood,2018-08-27,0.146,0.434,0.203,-0.001,0.164,0.027,0.337,0.315,0.026,27,0.136
779619,NEW YORK,36,81,QUEENS,BROADWAY,Flash Flood,C,11,8,2018,11,2018,8,Flood,2018-08-02,NA,NA,NA,-0.198,0.564,-0.123,NA,NA,NA,2,0.136
779619,NEW YORK,36,81,QUEENS,BROADWAY,Flash Flood,C,11,8,2018,11,2018,8,Flood,2018-08-18,NA,NA,NA,-0.254,0.556,0.006,NA,NA,NA,18,0.136
779809,NEW YORK,36,103,SUFFOLK,MORICHES,Flash Flood,C,12,8,2018,12,2018,8,Flood,2018-08-11,0.008,0.017,0.025,0.024,0.007,0.009,0.041,0.198,0.083,11,0.136
779809,NEW YORK,36,103,SUFFOLK,MORICHES,Flash Flood,C,12,8,2018,12,2018,8,Flood,2018-08-27,0.146,0.434,0.203,-0.001,0.164,0.027,0.337,0.315,0.026,27,0.136
779809,NEW YORK,36,103,SUFFOLK,MORICHES,Flash Flood,C,12,8,2018,12,2018,8,Flood,2018-08-02,NA,NA,NA,-0.198,0.564,-0.123,NA,NA,NA,2,0.136
779809,NEW YORK,36,103,SUFFOLK,MORICHES,Flash Flood,C,12,8,2018,12,2018,8,Flood,2018-08-18,NA,NA,NA,-0.254,0.556,0.006,NA,NA,NA,18,0.136
779813,NEW YORK,36,103,SUFFOLK,QUIOGUE,Flash Flood,C,12,8,2018,12,2018,8,Flood,2018-08-11,0.008,0.017,0.025,0.024,0.007,0.009,0.041,0.198,0.083,11,0.136
779813,NEW YORK,36,103,SUFFOLK,QUIOGUE,Flash Flood,C,12,8,2018,12,2018,8,Flood,2018-08-27,0.146,0.434,0.203,-0.001,0.164,0.027,0.337,0.315,0.026,27,0.136
779813,NEW YORK,36,103,SUFFOLK,QUIOGUE,Flash Flood,C,12,8,2018,12,2018,8,Flood,2018-08-02,NA,NA,NA,-0.198,0.564,-0.123,NA,NA,NA,2,0.136
779813,NEW YORK,36,103,SUFFOLK,QUIOGUE,Flash Flood,C,12,8,2018,12,2018,8,Flood,2018-08-18,NA,NA,NA,-0.254,0.556,0.006,NA,NA,NA,18,0.136
779814,NEW YORK,36,59,NASSAU,NORTH BELLMORE,Flash Flood,C,12,8,2018,12,2018,8,Flood,2018-08-11,0.008,0.017,0.025,0.024,0.007,0.009,0.041,0.198,0.083,11,0.136
779814,NEW YORK,36,59,NASSAU,NORTH BELLMORE,Flash Flood,C,12,8,2018,12,2018,8,Flood,2018-08-27,0.146,0.434,0.203,-0.001,0.164,0.027,0.337,0.315,0.026,27,0.136
779814,NEW YORK,36,59,NASSAU,NORTH BELLMORE,Flash Flood,C,12,8,2018,12,2018,8,Flood,2018-08-02,NA,NA,NA,-0.198,0.564,-0.123,NA,NA,NA,2,0.136
779814,NEW YORK,36,59,NASSAU,NORTH BELLMORE,Flash Flood,C,12,8,2018,12,2018,8,Flood,2018-08-18,NA,NA,NA,-0.254,0.556,0.006,NA,NA,NA,18,0.136
779815,NEW YORK,36,59,NASSAU,NORTH BELLMORE,Flash Flood,C,12,8,2018,12,2018,8,Flood,2018-08-11,0.008,0.017,0.025,0.024,0.007,0.009,0.041,0.198,0.083,11,0.136
779815,NEW YORK,36,59,NASSAU,NORTH BELLMORE,Flash Flood,C,12,8,2018,12,2018,8,Flood,2018-08-27,0.146,0.434,0.203,-0.001,0.164,0.027,0.337,0.315,0.026,27,0.136
779815,NEW YORK,36,59,NASSAU,NORTH BELLMORE,Flash Flood,C,12,8,2018,12,2018,8,Flood,2018-08-02,NA,NA,NA,-0.198,0.564,-0.123,NA,NA,NA,2,0.136
779815,NEW YORK,36,59,NASSAU,NORTH BELLMORE,Flash Flood,C,12,8,2018,12,2018,8,Flood,2018-08-18,NA,NA,NA,-0.254,0.556,0.006,NA,NA,NA,18,0.136
779816,NEW YORK,36,59,NASSAU,NORTH BELLMORE,Flash Flood,C,12,8,2018,12,2018,8,Flood,2018-08-11,0.008,0.017,0.025,0.024,0.007,0.009,0.041,0.198,0.083,11,0.136
779816,NEW YORK,36,59,NASSAU,NORTH BELLMORE,Flash Flood,C,12,8,2018,12,2018,8,Flood,2018-08-27,0.146,0.434,0.203,-0.001,0.164,0.027,0.337,0.315,0.026,27,0.136
779816,NEW YORK,36,59,NASSAU,NORTH BELLMORE,Flash Flood,C,12,8,2018,12,2018,8,Flood,2018-08-02,NA,NA,NA,-0.198,0.564,-0.123,NA,NA,NA,2,0.136
779816,NEW YORK,36,59,NASSAU,NORTH BELLMORE,Flash Flood,C,12,8,2018,12,2018,8,Flood,2018-08-18,NA,NA,NA,-0.254,0.556,0.006,NA,NA,NA,18,0.136
779834,NEW YORK,36,59,NASSAU,BALDWIN,Flash Flood,C,12,8,2018,12,2018,8,Flood,2018-08-11,0.008,0.017,0.025,0.024,0.007,0.009,0.041,0.198,0.083,11,0.136
779834,NEW YORK,36,59,NASSAU,BALDWIN,Flash Flood,C,12,8,2018,12,2018,8,Flood,2018-08-27,0.146,0.434,0.203,-0.001,0.164,0.027,0.337,0.315,0.026,27,0.136
779834,NEW YORK,36,59,NASSAU,BALDWIN,Flash Flood,C,12,8,2018,12,2018,8,Flood,2018-08-02,NA,NA,NA,-0.198,0.564,-0.123,NA,NA,NA,2,0.136
779834,NEW YORK,36,59,NASSAU,BALDWIN,Flash Flood,C,12,8,2018,12,2018,8,Flood,2018-08-18,NA,NA,NA,-0.254,0.556,0.006,NA,NA,NA,18,0.136
779843,NEW YORK,36,59,NASSAU,NORTH BELLMORE,Flash Flood,C,12,8,2018,12,2018,8,Flood,2018-08-11,0.008,0.017,0.025,0.024,0.007,0.009,0.041,0.198,0.083,11,0.136
779843,NEW YORK,36,59,NASSAU,NORTH BELLMORE,Flash Flood,C,12,8,2018,12,2018,8,Flood,2018-08-27,0.146,0.434,0.203,-0.001,0.164,0.027,0.337,0.315,0.026,27,0.136
779843,NEW YORK,36,59,NASSAU,NORTH BELLMORE,Flash Flood,C,12,8,2018,12,2018,8,Flood,2018-08-02,NA,NA,NA,-0.198,0.564,-0.123,NA,NA,NA,2,0.136
779843,NEW YORK,36,59,NASSAU,NORTH BELLMORE,Flash Flood,C,12,8,2018,12,2018,8,Flood,2018-08-18,NA,NA,NA,-0.254,0.556,0.006,NA,NA,NA,18,0.136
779839,NEW YORK,36,59,NASSAU,NORTH BELLMORE,Flash Flood,C,12,8,2018,12,2018,8,Flood,2018-08-11,0.008,0.017,0.025,0.024,0.007,0.009,0.041,0.198,0.083,11,0.136
